Date,Name,Signal,Prediction,Duration,Cumulative Value
2023-07-07,MARA,0.8203532565503756,0.27,Today to 3 days ahead,0.22149537926860144
2023-07-07,PEGA,0.37540659328184955,0.25,Today to 3 days ahead,0.09385164832046239
2023-07-07,WAL,-62.730949697994824,0.85,year,-53.3213072432956
2023-07-07,SCCO,-0.08253615524830568,0.36,7 days,-0.029713015889390043
2023-07-07,GS,-0.08807322970230522,0.32,7 days,-0.02818343350473767
2023-07-07,MT,-0.1335684046281129,0.35,7 days,-0.04674894161983951
2023-07-07,BNS,-0.1463975413415291,0.34,7 days,-0.0497751640561199
2023-07-07,SPWR,-0.30375031280928494,0.34,7 days,-0.10327510635515688
2023-07-07,STNE,-0.5255239323656766,0.34,7 days,-0.17867813700433008
2023-07-07,CLSK,4.5332061808726944,0.46,14 days,2.0852748432014394
2023-07-07,MARA,2.0605343561588847,0.48,14 days,0.9890564909562646
2023-07-07,CELH,1.1735454719375285,0.49,14 days,0.5750372812493889
2023-07-07,UPST,1.1657243459317688,0.49,14 days,0.5712049295065666
2023-07-07,SNAP,0.9315764595824745,0.52,14 days,0.48441975898288675
2023-07-07,TWST,0.7559268117362105,0.44,14 days,0.33260779716393263
2023-07-07,PEGA,0.5874869414345826,0.49,14 days,0.28786860130294545
2023-07-07,PINS,0.5591854590329036,0.57,14 days,0.318735711648755
2023-07-07,URI,0.5036592258339878,0.46,14 days,0.2316832438836344
2023-07-07,WIX,0.48042562774765574,0.46,14 days,0.22099578876392165
2023-07-07,BSCP,-0.008892532383385813,0.48,14 days,-0.00426841554402519
2023-07-07,AA,-0.011178006136981312,0.43,14 days,-0.004806542638901964
2023-07-07,SIX,-0.0423889954328532,0.44,14 days,-0.01865115799045541
2023-07-07,CPRI,-0.04355136121128506,0.47,14 days,-0.02046913976930398
2023-07-07,SCCO,-0.05109381039180828,0.45,14 days,-0.022992214676313724
2023-07-07,SAM,-0.05999014311913595,0.54,14 days,-0.032394677284333415
2023-07-07,MT,-0.10890962223523051,0.48,14 days,-0.05227661867291065
2023-07-07,BNS,-0.12343322113109317,0.44,14 days,-0.054310617297680996
2023-07-07,SPWR,-0.3290628388767253,0.43,14 days,-0.14149702071699188
2023-07-07,SIX,-0.07771315829356423,0.35,7 days,-0.02719960540274748
2023-07-07,SAM,-0.06205876874393374,0.42,7 days,-0.026064682872452172
2023-07-07,FCX,-0.04248526690548175,0.4,7 days,-0.016994106762192703
2023-07-07,UMC,-0.03021102590545019,0.42,7 days,-0.012688630880289079
2023-07-07,SNAP,0.29382240412258975,0.28,Today to 3 days ahead,0.08227027315432514
2023-07-07,UPST,0.28732642329304164,0.25,Today to 3 days ahead,0.07183160582326041
2023-07-07,CELH,0.2711226469737628,0.28,Today to 3 days ahead,0.0759143411526536
2023-07-07,APTV,0.18497051678731913,0.27,Today to 3 days ahead,0.04994203953257617
2023-07-07,PARA,0.18216512037712085,0.24,Today to 3 days ahead,0.043719628890509
2023-07-07,ZIM,0.174566494919143,0.28,Today to 3 days ahead,0.04887861857736005
2023-07-07,MDC,-0.16441503820935985,0.24,Today to 3 days ahead,-0.039459609170246365
2023-07-07,FCX,-0.1675807750160669,0.29,Today to 3 days ahead,-0.0485984247546594
2023-07-07,MT,-0.16850167968469631,0.24,Today to 3 days ahead,-0.04044040312432711
2023-07-07,GNRC,-0.17101583817500374,0.25,Today to 3 days ahead,-0.042753959543750934
2023-07-07,Z,-0.1896841085849888,0.26,Today to 3 days ahead,-0.04931786823209709
2023-07-07,BNS,-0.19519672178870542,0.27,Today to 3 days ahead,-0.052703114882950465
2023-07-07,STNE,-0.3969382893400323,0.45,14 days,-0.17862223020301454
2023-07-07,RUN,-0.21116173397737836,0.24,Today to 3 days ahead,-0.0506788161545708
2023-07-07,FTCH,-0.286016768662961,0.26,Today to 3 days ahead,-0.07436435985236986
2023-07-07,STNE,-0.5534773330234255,0.24,Today to 3 days ahead,-0.13283455992562213
2023-07-07,CLSK,3.746833680109064,0.37,7 days,1.3863284616403535
2023-07-07,MARA,1.5273047394011399,0.37,7 days,0.5651027535784218
2023-07-07,UPST,0.6977927422831011,0.36,7 days,0.2512053872219164
2023-07-07,CELH,0.6966070929544858,0.39,7 days,0.27167676625224946
2023-07-07,SNAP,0.6536979068463817,0.4,7 days,0.2614791627385527
2023-07-07,PEGA,0.47047709417790223,0.37,7 days,0.17407652484582384
2023-07-07,TWST,0.4554943609179731,0.33,7 days,0.15031313910293112
2023-07-07,PINS,0.3734781110145962,0.43,7 days,0.16059558773627636
2023-07-07,SQ,0.32737893841975574,0.42,7 days,0.1374991541362974
2023-07-07,WIX,0.3231562518481989,0.35,7 days,0.11310468814686961
2023-07-07,SPWR,-0.2809690393485886,0.25,Today to 3 days ahead,-0.07024225983714714
2023-07-07,CLSK,2.8563824660090704,0.27,Today to 3 days ahead,0.771223265822449
2023-07-07,MARA,3.061847889889491,0.63,1 month,1.9289641706303795
2023-07-07,UPST,2.4114896240665993,0.64,1 month,1.5433533594026236
2023-07-07,PARA,-0.04752738615776697,0.7,3 months,-0.03326917031043688
2023-07-07,MT,-0.11096452076797071,0.73,3 months,-0.08100410016061861
2023-07-07,TGT,-0.13319559018891516,0.73,3 months,-0.09723278083790807
2023-07-07,UAA,-0.3188723142243614,0.74,3 months,-0.23596551252602743
2023-07-07,CNXC,-0.47805539445988476,0.76,3 months,-0.3633220997895124
2023-07-07,ZIM,-0.5307585238220627,0.73,3 months,-0.3874537223901057
2023-07-07,BILI,-1.3194749425447163,0.71,3 months,-0.9368272092067486
2023-07-07,CLSK,895.8072134700615,0.84,year,752.4780593148516
2023-07-07,HUT,600.6869095670801,0.88,year,528.6044804190304
2023-07-07,MARA,338.07375943881095,0.9,year,304.26638349492987
2023-07-07,UPST,289.4230889192742,0.9,year,260.4807800273468
2023-07-07,FIVN,234.22098261578495,0.84,year,196.74562539725935
2023-07-07,AEO,-0.04347949255026564,0.78,3 months,-0.0339140041892072
2023-07-07,SAIA,206.89858027130288,0.85,year,175.86379323060743
2023-07-07,WMS,199.02090521584452,0.85,year,169.16776943346784
2023-07-07,AZTA,195.8278825460952,0.88,year,172.32853664056378
2023-07-07,SNAP,193.209594306113,0.88,year,170.02444298937942
2023-07-07,GS,-5.202501001741866,0.87,year,-4.526175871515424
2023-07-07,TGT,-9.104268879746094,0.85,year,-7.73862854778418
2023-07-07,FPE,-9.427020829253234,0.85,year,-8.012967704865249
2023-07-07,KBWB,-14.880803547738122,0.84,year,-12.499874980100023
2023-07-07,ELAN,-24.217768644859028,0.84,year,-20.342925661681583
2023-07-07,HBI,-26.081126637038803,0.86,year,-22.429768907853372
2023-07-07,BNS,-26.215697157558054,0.84,year,-22.021185612348766
2023-07-07,UAA,-35.33241777947659,0.86,year,-30.38587929034987
2023-07-07,CNXC,-37.658906454330904,0.86,year,-32.38665955072457
2023-07-07,DOCU,203.0094584774805,0.85,year,172.55803970585842
2023-07-07,MULN,111.10235086349162,0.26,Today to 3 days ahead,28.886611224507824
2023-07-07,FPE,-0.03762248858451187,0.72,3 months,-0.027088191780848547
2023-07-07,TWST,1.321902783600245,0.7,3 months,0.9253319485201714
2023-07-07,CELH,2.341153951605558,0.6,1 month,1.4046923709633348
2023-07-07,SNAP,1.4782227928338045,0.65,1 month,0.960844815341973
2023-07-07,TWST,1.3005817709615317,0.56,1 month,0.7283257917384578
2023-07-07,GPI,0.9581662425659638,0.57,1 month,0.5461547582625993
2023-07-07,PEGA,0.8824492647274643,0.6,1 month,0.5294695588364786
2023-07-07,PINS,0.872824535686045,0.71,1 month,0.619705420337092
2023-07-07,URI,0.8575819250686819,0.59,1 month,0.5059733357905223
2023-07-07,FOUR,-0.008932433095341783,0.57,1 month,-0.005091486864344816
2023-07-07,CNXC,-0.01017139137148691,0.64,1 month,-0.006509690477751623
2023-07-07,BSCP,-0.013338798575078716,0.58,1 month,-0.007736503173545655
2023-07-07,TGT,-0.016393303407866485,0.55,1 month,-0.009016316874326568
2023-07-07,GS,-0.0745235020557967,0.55,1 month,-0.04098792613068819
2023-07-07,SONO,-0.006630070953970178,0.79,3 months,-0.005237756053636441
2023-07-07,MT,-0.07808614424412755,0.62,1 month,-0.04841340943135908
2023-07-07,BNS,-0.08611620078913476,0.57,1 month,-0.04908623444980681
2023-07-07,ZIM,-0.11450766986248587,0.62,1 month,-0.07099475531474124
2023-07-07,CPRI,-0.15605904434043813,0.57,1 month,-0.08895365527404972
2023-07-07,CLSK,9.98577432954993,0.73,3 months,7.289615260571448
2023-07-07,CELH,4.3735843051971965,0.7,3 months,3.0615090136380374
2023-07-07,MARA,4.244121700800327,0.79,3 months,3.3528561436322586
2023-07-07,UPST,3.9281626727348686,0.8,3 months,3.142530138187895
2023-07-07,SNAP,1.9747598788704286,0.78,3 months,1.5403127055189343
2023-07-07,ENTG,1.78952026749932,0.7,3 months,1.2526641872495239
2023-07-07,IBP,1.648366312104415,0.7,3 months,1.1538564184730904
2023-07-07,SAIA,1.5693114240699355,0.7,3 months,1.0985179968489547
2023-07-07,AZTA,1.4638054751967713,0.76,3 months,1.1124921611495462
2023-07-07,UAA,-0.08332341879229545,0.61,1 month,-0.050827285463300224
2023-07-07,CLSK,6.539612487968137,0.58,1 month,3.792975243021519
2023-07-09,STNE,-0.3299230671538074,0.45,14 days,-0.14846538021921335
2023-07-09,FCX,0.10617703430030341,0.76,3 months,0.0806945460682306
2023-07-09,GBX,1.3152038293538555,0.71,3 months,0.9337947188412373
2023-07-09,BOOT,1.318601680204034,0.73,3 months,0.9625792265489447
2023-07-09,AN,1.435989750447103,0.71,3 months,1.0195527228174432
2023-07-09,UPST,3.084562541452085,0.8,3 months,2.467650033161668
2023-07-09,CELH,4.547554818165975,0.7,3 months,3.183288372716182
2023-07-09,MARA,6.476298060189209,0.79,3 months,5.1162754675494755
2023-07-09,CLSK,18.993764635268338,0.73,3 months,13.865448183745887
2023-07-09,CPRI,-0.1812793458157374,0.58,1 month,-0.10514202057312769
2023-07-09,ZIM,-0.06210131729229795,0.61,1 month,-0.03788180354830175
2023-07-09,TGT,-0.05318282297128875,0.55,1 month,-0.029250552634208813
2023-07-09,GS,-0.047069080211028125,0.55,1 month,-0.02588799411606547
2023-07-09,UAA,-0.023132070454153497,0.61,1 month,-0.014110562977033633
2023-07-09,ABG,1.2687488177231836,0.73,3 months,0.926186636937924
2023-07-09,IEUR,-0.012639120989731958,0.58,1 month,-0.007330690174044535
2023-07-09,DIS,,0.61,1 month,
2023-07-09,SIX,0.0394217423587117,0.56,1 month,0.022076175720878555
2023-07-09,ANGL,0.042451045318414746,0.64,1 month,0.027168669003785437
2023-07-09,PEGA,0.7817301779324715,0.6,1 month,0.4690381067594829
2023-07-09,NXPI,0.7838416758018248,0.61,1 month,0.47814342223911316
2023-07-09,ABG,0.835002422931775,0.58,1 month,0.4843014053004294
2023-07-09,GNRC,0.8615000239772734,0.56,1 month,0.48244001342727316
2023-07-09,MAT,0.8874177130991279,0.55,1 month,0.4880797422045204
2023-07-09,BOOT,0.9444713169683372,0.57,1 month,0.5383486506719521
2023-07-09,UPST,1.8670562686071486,0.64,1 month,1.194916011908575
2023-07-09,CELH,2.43448725727527,0.6,1 month,1.4606923543651618
2023-07-09,MARA,8725274.62150281,0.62,1 month,5409670.265331741
2023-07-09,BSCP,-0.006186799489927828,0.58,1 month,-0.00358834370415814
2023-07-09,CLSK,17575273.1347038,0.58,1 month,10193658.418128204
2023-07-09,GNRC,1.2288267213172772,0.72,3 months,0.8847552393484396
2023-07-09,IEUR,0.09568385187266557,0.71,3 months,0.06793553482959255
2023-07-09,FITB,-35.353418586434266,0.84,year,-29.69687161260478
2023-07-09,TGT,-20.799193239051846,0.85,year,-17.679314253194068
2023-07-09,KBWB,-12.462009884906026,0.84,year,-10.46808830332106
2023-07-09,GS,-2.2417453830959486,0.87,year,-1.9503184832934752
2023-07-09,DIS,3.440301026607876,0.88,year,3.027464903414931
2023-07-09,CM,5.584658961590679,0.86,year,4.802806706967984
2023-07-09,AEO,7.705434295782014,0.86,year,6.6266734943725325
2023-07-09,ERIC,8.572921251766841,0.86,year,7.372712276519484
2023-07-09,WMS,144.5033324595655,0.86,year,124.27286591522633
2023-07-09,AZTA,149.42259474663462,0.88,year,131.49188337703848
2023-07-09,DOCU,155.89659400527515,0.85,year,132.51210490448386
2023-07-09,IDXX,156.2632373493602,0.87,year,135.94901649394336
2023-07-09,SHAK,1.2183028599854944,0.71,3 months,0.864995030589701
2023-07-09,POOL,159.79413248707047,0.85,year,135.8250126140099
2023-07-09,AN,169.22052932940812,0.85,year,143.8374499299969
2023-07-09,UPST,236.28648903937506,0.91,year,215.02070502583132
2023-07-09,MARA,558.7078618643451,0.9,year,502.8370756779106
2023-07-09,CLSK,1705.151780664506,0.84,year,1432.327495758185
2023-07-09,ZIM,-0.594102602096317,0.73,3 months,-0.43369489953031143
2023-07-09,UAA,-0.29181996572932095,0.74,3 months,-0.2159467746396975
2023-07-09,TGT,-0.19636734635552763,0.73,3 months,-0.14334816283953516
2023-07-09,AEO,-0.0587704385682741,0.78,3 months,-0.0458409420832538
2023-07-09,DIS,-0.038835360568083004,0.78,3 months,-0.030291581243104743
2023-07-09,SIG,0.06213505849830253,0.74,3 months,0.04597994328874387
2023-07-09,FTCS,0.06822074915348732,0.7,3 months,0.04775452440744112
2023-07-09,ANGL,0.07704078594823416,0.77,3 months,0.059321405180140306
2023-07-09,ABG,164.50894437175336,0.84,year,138.1875132722728
2023-07-09,UAA,-35.593526336535476,0.86,year,-30.61043264942051
2023-07-09,FL,-0.1735312730320132,0.43,14 days,-0.07461844740376568
2023-07-09,BFH,0.36343837685788405,0.35,7 days,0.1272034319002594
2023-07-09,UPST,0.5295592329982574,0.36,7 days,0.19064132387937263
2023-07-09,FUTU,0.5987498875891377,0.37,7 days,0.22153745840798095
2023-07-09,DISH,0.7204489318504794,0.34,7 days,0.24495263682916302
2023-07-09,CELH,0.7341166154979977,0.39,7 days,0.2863054800442191
2023-07-09,MARA,2.2574131389394907,0.37,7 days,0.8352428614076115
2023-07-09,CLSK,8.239304293837863,0.37,7 days,3.0485425887200095
2023-07-09,STNE,-0.47208503917943184,0.24,Today to 3 days ahead,-0.11330040940306364
2023-07-09,SIX,-0.2011748115528965,0.26,Today to 3 days ahead,-0.05230545100375309
2023-07-09,Z,-0.15964198381586225,0.26,Today to 3 days ahead,-0.041506915792124184
2023-07-09,CX,-0.14435171722476964,0.29,Today to 3 days ahead,-0.04186199799518319
2023-07-09,ALGN,-0.12229819870059636,0.3,Today to 3 days ahead,-0.03668945961017891
2023-07-09,NLY,-0.11037555407946079,0.24,Today to 3 days ahead,-0.026490132979070588
2023-07-09,BOOT,0.40904919713769533,0.34,7 days,0.13907672702681642
2023-07-09,FL,-0.09784210075209258,0.24,Today to 3 days ahead,-0.02348210418050222
2023-07-09,FCX,-0.07538656537480055,0.3,Today to 3 days ahead,-0.022615969612440164
2023-07-09,IEUR,-0.06108908478370447,0.25,Today to 3 days ahead,-0.015272271195926118
2023-07-09,TGTX,0.2441299552862319,0.24,Today to 3 days ahead,0.05859118926869566
2023-07-09,SMG,0.25531501994562267,0.24,Today to 3 days ahead,0.06127560478694944
2023-07-09,CELH,0.2956307451600045,0.28,Today to 3 days ahead,0.08277660864480127
2023-07-09,PEGA,0.297345221054069,0.26,Today to 3 days ahead,0.07730975747405795
2023-07-09,FUTU,0.44551531920139625,0.27,Today to 3 days ahead,0.12028913618437699
2023-07-09,DISH,0.5723812065928657,0.25,Today to 3 days ahead,0.14309530164821643
2023-07-09,MP,0.6777749787226427,0.24,Today to 3 days ahead,0.16266599489343425
2023-07-09,MARA,1.1940889622134194,0.27,Today to 3 days ahead,0.3224040197976233
2023-07-09,CLSK,6.456530850141952,0.27,Today to 3 days ahead,1.7432633295383273
2023-07-09,MULN,25.14499792739233,0.25,Today to 3 days ahead,6.286249481848082
2023-07-09,EVR,-0.09300300757516311,0.26,Today to 3 days ahead,-0.02418078196954241
2023-07-09,PEGA,0.40525276095272295,0.37,7 days,0.14994352155250748
2023-07-09,GME,-86.1129294215234,0.84,year,-72.33486071407965
2023-07-09,ABG,0.3443978865010434,0.33,7 days,0.11365130254534433
2023-07-09,GS,-0.056034619298843014,0.42,14 days,-0.023534540105514066
2023-07-09,IEUR,-0.03791736296919588,0.45,14 days,-0.017062813336138145
2023-07-09,CPRI,-0.03319199289583924,0.47,14 days,-0.015600236661044441
2023-07-09,BSCP,-0.003093399744963914,0.48,14 days,-0.0014848318775826787
2023-07-09,ANGL,0.014150348439471576,0.51,14 days,0.007216677704130503
2023-07-09,DIS,0.017379777416473088,0.47,14 days,0.00816849538574235
2023-07-09,JHG,0.020577623170878398,0.44,14 days,0.009054154195186495
2023-07-09,GNRC,0.4651043074233135,0.44,14 days,0.20464589526625793
2023-07-09,ABG,0.4971026097609399,0.44,14 days,0.21872514829481354
2023-07-09,BFH,0.507484075002777,0.46,14 days,0.23344267450127745
2023-07-09,PEGA,0.5107623555202959,0.49,14 days,0.250273554204945
2023-07-09,BOOT,0.5902945731052106,0.44,14 days,0.25972961216629264
2023-07-09,FUTU,0.6753671717830085,0.46,14 days,0.31066889902018396
2023-07-09,UPST,0.8959310286375349,0.49,14 days,0.4390062040323921
2023-07-09,CELH,1.226173157777737,0.49,14 days,0.6008248473110911
2023-07-09,MARA,3.0695312803872343,0.48,14 days,1.4733750145858724
2023-07-09,CLSK,9.655886435585424,0.46,14 days,4.441707760369296
2023-07-09,STNE,-0.45330892966661335,0.34,7 days,-0.15412503608664854
2023-07-09,SIX,-0.17763307828606817,0.35,7 days,-0.062171577400123856
2023-07-09,FL,-0.09599602337941159,0.33,7 days,-0.03167868771520582
2023-07-09,NTLA,-0.06001161127194686,0.32,7 days,-0.019203715607022994
2023-07-09,GS,-0.056034619298843014,0.32,7 days,-0.017931078175629764
2023-07-09,IEUR,-0.04213040329910653,0.34,7 days,-0.01432433712169622
2023-07-09,CPRI,-0.01787261155929805,0.37,7 days,-0.006612866276940278
2023-07-09,NTRA,-0.007576251240260399,0.33,7 days,-0.002500162909285932
2023-07-09,JHG,-0.0049200283017886565,0.34,7 days,-0.0016728096226081434
2023-07-09,BSCP,,0.38,7 days,
2023-07-09,SIX,-0.1284094541826999,0.44,14 days,-0.056500159840387955
2023-07-10,CCL,1.184932368533748,0.27,Today to 3 days ahead,0.319931739504112
2023-07-10,DAL,0.45892637427431743,0.27,Today to 3 days ahead,0.12391012105406571
2023-07-10,WAT,-9.565517441842891,0.81,year,-7.748069127892742
2023-07-10,MRO,0.01289540394486845,0.34,7 days,0.004384437341255274
2023-07-10,CFG,0.00514472478171553,0.34,7 days,0.0017492064257832803
2023-07-10,JCI,-0.01280349764285612,0.36,7 days,-0.0046092591514282025
2023-07-10,F,-0.0350774547852848,0.34,7 days,-0.011926334626996833
2023-07-10,COF,-0.053135724025422285,0.35,7 days,-0.0185975034088978
2023-07-10,SNA,-0.08486834311707711,0.35,7 days,-0.029703920090976988
2023-07-10,SYF,-0.2143195767845159,0.39,7 days,-0.0835846349459612
2023-07-10,MHK,-0.2738784794604834,0.36,7 days,-0.09859625260577401
2023-07-10,CZR,0.8039990613476914,0.46,14 days,0.3698395682199381
2023-07-10,IRM,0.6406417155009416,0.43,14 days,0.2754759376654049
2023-07-10,FCX,0.5977567618855008,0.48,14 days,0.28692324570504035
2023-07-10,FDX,0.551229107711671,0.43,14 days,0.2370285163160185
2023-07-10,IP,-10.13451017327524,0.78,year,-7.904917935154687
2023-07-10,HPQ,0.48936917104213706,0.43,14 days,0.21042874354811894
2023-07-10,RJF,0.4410190021708369,0.45,14 days,0.19845855097687662
2023-07-10,DFS,0.3846829266557741,0.43,14 days,0.16541365846198286
2023-07-10,DAL,0.367815991146328,0.43,14 days,0.15816087619292105
2023-07-10,DXC,0.3616535986641579,0.43,14 days,0.1555110474255879
2023-07-10,CMA,0.13130975701469516,0.47,14 days,0.061715585796906725
2023-07-10,TPR,0.1107399653085266,0.46,14 days,0.05094038404192224
2023-07-10,JCI,0.026669321520431378,0.44,14 days,0.011734501468989807
2023-07-10,NWSA,-0.004127966694401039,0.44,14 days,-0.0018163053455364571
2023-07-10,GPS,-0.020258455269953388,0.53,14 days,-0.010736981293075296
2023-07-10,L,-0.0610483722159563,0.45,14 days,-0.027471767497180336
2023-07-10,PVH,-0.11098204789212825,0.44,14 days,-0.04883210107253643
2023-07-10,WRK,-0.20716048407633164,0.44,14 days,-0.09115061299358593
2023-07-10,DE,0.4641118932723861,0.46,14 days,0.21349147090529763
2023-07-10,SYF,-0.2143195767845159,0.47,14 days,-0.10073020108872247
2023-07-10,NWSA,0.045813508527337406,0.36,7 days,0.016492863069841466
2023-07-10,RJF,0.3051236119670325,0.35,7 days,0.10679326418846138
2023-07-10,CZR,0.325428191497875,0.26,Today to 3 days ahead,0.0846113297894475
2023-07-10,SBNY,0.31772000545577617,0.27,Today to 3 days ahead,0.08578440147305957
2023-07-10,FCX,0.3146088220450004,0.28,Today to 3 days ahead,0.08809047017260012
2023-07-10,GPS,0.2646626156065565,0.33,Today to 3 days ahead,0.08733866315016366
2023-07-10,MPC,0.2276840017537606,0.26,Today to 3 days ahead,0.05919784045597776
2023-07-10,SPG,0.2227167079448493,0.27,Today to 3 days ahead,0.060133511145109314
2023-07-10,DFS,0.210659697930543,0.26,Today to 3 days ahead,0.05477152146194118
2023-07-10,IVZ,0.18176272424619894,0.33,Today to 3 days ahead,0.05998169900124565
2023-07-10,PVH,0.07069937754049248,0.26,Today to 3 days ahead,0.018381838160528043
2023-07-10,TEL,0.027064205920192257,0.26,Today to 3 days ahead,0.007036693539249987
2023-07-10,WFC,0.025184634858732576,0.29,Today to 3 days ahead,0.007303544109032447
2023-07-10,EMR,0.018503331937164955,0.26,Today to 3 days ahead,0.004810866303662889
2023-07-10,IVZ,0.24858725521906613,0.43,7 days,0.10689251974419843
2023-07-10,CFG,0.002572362390857765,0.26,Today to 3 days ahead,0.0006688142216230189
2023-07-10,JCI,-0.02816769481428346,0.28,Today to 3 days ahead,-0.00788695454799937
2023-07-10,VIAC,-0.03350047379286137,0.27,Today to 3 days ahead,-0.00904512792407257
2023-07-10,COF,-0.03542381601694818,0.26,Today to 3 days ahead,-0.009210192164406527
2023-07-10,SYF,-0.2472918193667491,0.29,Today to 3 days ahead,-0.07171462761635723
2023-07-10,CCL,1.0522199432579684,0.35,7 days,0.3682769801402889
2023-07-10,CZR,0.604062786832657,0.36,7 days,0.21746260325975653
2023-07-10,FCX,0.46292440958050063,0.37,7 days,0.17128203154478522
2023-07-10,DAL,0.43530516383372764,0.36,7 days,0.15670985898014195
2023-07-10,DXC,0.3400162038722852,0.34,7 days,0.11560550931657698
2023-07-10,DFS,0.33583430104869166,0.35,7 days,0.11754200536704207
2023-07-10,MOS,0.3241843600590606,0.34,7 days,0.11022268242008061
2023-07-10,DE,0.31358911707593656,0.34,7 days,0.10662029980581844
2023-07-10,TPR,-0.012371321038535544,0.27,Today to 3 days ahead,-0.003340256680404597
2023-07-10,MHK,-0.34234809932560434,0.46,14 days,-0.157480125689778
2023-07-10,TPR,0.02768499132713165,0.36,7 days,0.009966596877767395
2023-07-10,FCX,0.9168599956740012,0.61,1 month,0.5592845973611408
2023-07-10,L,0.03087909829451142,0.71,3 months,0.021924159789103108
2023-07-10,SNA,-0.02064365102847822,0.68,3 months,-0.01403768269936519
2023-07-10,PVH,-0.029947536732796508,0.72,3 months,-0.021562226447613485
2023-07-10,NWSA,-0.19814240133124986,0.69,3 months,-0.1367182569185624
2023-07-10,IP,-0.4172344308684661,0.73,3 months,-0.3045811345339803
2023-07-10,WRK,-0.588335774776782,0.75,3 months,-0.4412518310825865
2023-07-10,GPS,-0.6887874791784153,0.7,3 months,-0.4821512354248907
2023-07-10,MHK,-0.9627243520429115,0.73,3 months,-0.7027887769913254
2023-07-10,SBNY,311.5860784332859,0.78,year,243.03714117796298
2023-07-10,PWR,283.1785671464652,0.79,year,223.7110680457075
2023-07-10,FRC,221.51112371425305,0.78,year,172.77867649711737
2023-07-10,RHI,206.90430492533358,0.78,year,161.3853578417602
2023-07-10,SIVB,0.161082380059704,0.71,3 months,0.11436848984238983
2023-07-10,BAC,205.64543740874842,0.79,year,162.45989555291126
2023-07-10,DVN,161.28618246950325,0.78,year,125.80322232621253
2023-07-10,F,160.48820608882866,0.77,year,123.57591868839808
2023-07-10,WFC,138.80357227581453,0.77,year,106.87875065237719
2023-07-10,LH,72.15955876429118,0.77,year,55.56286024850421
2023-07-10,COF,63.62668193416325,0.77,year,48.99254508930571
2023-07-10,HPQ,55.50492502578818,0.79,year,43.84889077037266
2023-07-10,ALB,30.568511741525025,0.77,year,23.53775404097427
2023-07-10,FOX,22.981882183222247,0.79,year,18.155686924745577
2023-07-10,SYF,17.229690252916537,0.77,year,13.266861494745735
2023-07-10,AOS,16.475207792673864,0.78,year,12.850662078285614
2023-07-10,PBCT,16.346990721212077,0.79,year,12.91412266975754
2023-07-10,CZR,1.3038397476352772,0.57,1 month,0.7431886561521079
2023-07-10,MS,166.1506791757789,0.84,year,139.56657050765426
2023-07-10,NLSN,0.17314821637394975,0.68,3 months,0.11774078713428585
2023-07-10,RJF,254.71494181664272,0.78,year,198.67765461698133
2023-07-10,WFC,0.8516985606771378,0.76,3 months,0.6472909061146247
2023-07-10,HPQ,0.9083915237469671,0.55,1 month,0.4996153380608319
2023-07-10,MOS,0.7580926573688802,0.7,3 months,0.5306648601582161
2023-07-10,RJF,0.8435770448500308,0.57,1 month,0.4808389155645175
2023-07-10,DE,0.8128229914608275,0.61,1 month,0.49582202479110477
2023-07-10,FDX,0.7328841545711989,0.55,1 month,0.40308628501415944
2023-07-10,MOS,0.4114647646903461,0.57,1 month,0.23453491587349726
2023-07-10,IVZ,0.3982742045982888,0.63,1 month,0.25091274889692194
2023-07-10,WFC,0.3915065964402973,0.65,1 month,0.25447928768619327
2023-07-10,NUE,0.13761578722318404,0.56,1 month,0.07706484084498307
2023-07-10,JCI,0.1374495801437617,0.55,1 month,0.07559726907906895
2023-07-10,L,-0.047776986951618,0.58,1 month,-0.02771065243193844
2023-07-10,NWSA,-0.10319916736002598,0.55,1 month,-0.05675954204801429
2023-07-10,PVH,-0.16383064212647502,0.57,1 month,-0.09338346601209076
2023-07-10,IP,-0.23340341924820132,0.56,1 month,-0.13070591477899277
2023-07-10,IRM,0.845036929494099,0.55,1 month,0.4647703112217545
2023-07-10,GPS,-0.36262634933216564,0.62,1 month,-0.2248283365859427
2023-07-10,SIVB,-0.2415216162600809,0.56,1 month,-0.1352521051056453
2023-07-10,NTAP,0.8534350250449916,0.7,3 months,0.597404517531494
2023-07-10,TPR,0.8959869920417154,0.71,3 months,0.6361507643496179
2023-07-10,DE,1.0586768592483615,0.73,3 months,0.7728341072513039
2023-07-10,HPQ,1.1408418799919824,0.71,3 months,0.8099977347943075
2023-07-10,DVN,1.1089018032979283,0.7,3 months,0.7762312623085498
2023-07-10,FCX,1.4202341109460015,0.73,3 months,1.036770900990581
2023-07-10,RJF,1.7204869212594858,0.7,3 months,1.20434084488164
2023-07-10,MHK,-0.5498317958865766,0.58,1 month,-0.3189024416142144
2023-07-10,WRK,-0.3791036858596869,0.6,1 month,-0.22746221151581214
2023-07-10,RHI,1.2147760013392885,0.68,3 months,0.8260476809107162
2023-07-11,SSTK,-0.0887723501768029,0.58,1 month,-0.051487963102545685
2023-07-11,ISTB,-0.009831281545286383,0.57,1 month,-0.005603830480813238
2023-07-11,ZIM,-0.08830713548091473,0.62,1 month,-0.05475042399816713
2023-07-11,BSCP,-0.004812975040746877,0.58,1 month,-0.0027915255236331885
2023-07-11,UPST,6.559410606820446,0.8,3 months,5.247528485456357
